location_id;location_name;demand_charge;suggested_kwp;original_peak_no_pv;optimized_peak_no_pv;reduction_no_pv;savings_no_pv;original_peak_pv;optimized_peak_pv;reduction_pv;savings_pv;warning_no_pv;warning_pv;file_path
85030;"3461 Alloheim Senioren-Residenz ""Hövel""";28.49;170;23.4;5.399.999.999.999.990;18.0;5.128.199.999.999.990;18.643.822.130.367.900;16.438.221.303.679.600;17.0;484.33;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3461 Alloheim Senioren-Residenz _Hövel_.xlsx
82799;3463 Alloheim Senioren-Residenz Bockum;28.49;162;140.956;5.995.599.999.999.990;81.0;2307.69;12.291.765.499.782.600;5.491.765.499.782.670;68.0;1937.32;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3463 Alloheim Senioren-Residenz Bockum.xlsx
82805;3465 Alloheim Senioren-Residenz Weingarten;110.89;60;33.18;13.18;20.0;2217.8;30.339.492.303.557.100;12.339.492.303.557.100;18.0;1996.02;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3465 Alloheim Senioren-Residenz Weingarten.xlsx
82932;3466 Alloheim Senioren-Residenz Stiftstraße;110.89;162;73.968;26.968.000.000.000.000;47.0;5211.83;6.905.955.603.197.340;23.059.556.031.973.400;46.0;5100.94;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3466 Alloheim Senioren-Residenz Stiftstraße.xlsx
85208;"3484 Alloheim Senioren-Residenzen ""Dorotheenhof""";23.32;0;71.78;35.78;36.0;839.52;71.78;35.78;36.0;839.52;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3484 Alloheim Senioren-Residenzen _Dorotheenhof_.xlsx
84895;"3489 Alloheim Senioren-Residenz ""Bottrop Christopherus""";17.03;100;116.58;23.58;93.0;15.837.900.000.000.000;10.486.375.509.827.800;2.086.375.509.827.830;84.0;1430.52;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3489 Alloheim Senioren-Residenz _Bottrop Christopherus_.xlsx
83157;"3773 Seniorenzentrum ""Birkenfeld""";78.46;0;91.2;41.2;50.0;39.229.999.999.999.900;91.2;41.2;50.0;39.229.999.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3773 Seniorenzentrum _Birkenfeld_.xlsx
82863;"3774 Senterra Pflegezentrum ""Chemnitz""";148.61;0;82.9;33.900.000.000.000.000;49.0;7281.89;82.9;33.900.000.000.000.000;49.0;7281.89;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3774 Senterra Pflegezentrum _Chemnitz_.xlsx
83141;"3775 Pflegeresidenz ""Heilbronn""";213.05;67;79.752;31.751.999.999.999.900;48.0;10.226.400.000.000.000;7.464.591.085.805.140;2.964.591.085.805.140;45.0;9587.25;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3775 Pflegeresidenz _Heilbronn_.xlsx
82953;3776 Senterra Pflegezentrum Markt Indersdorf;157.29;0;88.3;36.3;52.0;8179.08;88.3;36.3;52.0;8179.08;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3776 Senterra Pflegezentrum Markt Indersdorf.xlsx
82897;3780 Altenzentrum „Lindenhof“;78.46;115;71.9;26.900.000.000.000.000;45.0;3530.7;6.405.592.295.590.370;2.405.592.295.590.370;40.0;31.383.999.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_3780 Altenzentrum „Lindenhof“.xlsx
83015;"4401 Seniorenzentrum ""Althen""";95.29;387;16.6;16.6;0.0;0.0;1.343.131.608.356.000;1.343.131.608.356.000;0.0;0.0;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4401 Seniorenzentrum _Althen_.xlsx
83012;"4403 Seniorenzentrum ""Turmhotel""";172.88;0;66.6;29.599.999.999.999.900;37.0;63.965.599.999.999.900;66.6;29.599.999.999.999.900;37.0;63.965.599.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4403 Seniorenzentrum _Turmhotel_.xlsx
83622;"4404 Seniorenzentrum ""Ederbergland"" ";98.42;300;105.6;54.599.999.999.999.900;51.0;5019.42;9.806.337.005.344.550;4.406.337.005.344.550;54.0;5314.68;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4404 Seniorenzentrum _Ederbergland_ .xlsx
82892;"4405 Seniorenzentrum ""Storchenpark"" Altenpflege ";133.21;387;27.44;14.440.000.000.000.000;13.0;1731.73;23.300.658.729.356.100;8.300.658.729.356.180;15.0;1998.15;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4405 Seniorenzentrum _Storchenpark_ Altenpflege .xlsx
82954;"4409 Seniorenzentrum ""Lustgarten""";158.83;87;70.3;37.3;33.0;5241.39;6.239.767.487.783.260;2.939.767.487.783.260;33.0;5241.39;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4409 Seniorenzentrum _Lustgarten_.xlsx
82830;"4410 Seniorenzentrum ""Mainbrücke""";157.29;120;79.2;31.200.000.000.000.000;48.0;7549.92;7.039.668.851.865.060;2.739.668.851.865.060;43.0;6.763.469.999.999.990;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4410 Seniorenzentrum _Mainbrücke_.xlsx
83155;"4411 Seniorenzentrum ""Löwenquell"" Altenpflege";177.55;85;86.0;34.0;52.0;9232.6;7.976.169.517.860.830;31.761.695.178.608.300;48.0;8.522.400.000.000.000;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4411 Seniorenzentrum _Löwenquell_ Altenpflege.xlsx
83024;"4412 Seniorenzentrum ""Goldborn""";168.33;130;62.82;28.82;34.0;5723.22;5.733.532.692.061.390;25.335.326.920.613.900;32.0;5386.56;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4412 Seniorenzentrum _Goldborn_.xlsx
83163;"4413 Seniorenzentrum ""Bergstraße""";124.05;120;75.232;35.232;40.0;4962.0;7.173.419.358.394.720;31.734.193.583.947.200;40.0;4962.0;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4413 Seniorenzentrum _Bergstraße_.xlsx
82825;"4420 Seniorenzentrum ""Bernardus""";143.11;100;64.42;27.42;37.0;5.295.070.000.000.000;58.724.367.580.410.300;24.724.367.580.410.300;34.0;4.865.740.000.000.000;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_4420 Seniorenzentrum _Bernardus_.xlsx
83017;5002 Holzwickede Atriumhaus;22.71;0;4.476;4.476;0.0;0.0;4.476;4.476;0.0;0.0;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_5002 Holzwickede Atriumhaus.xlsx
83168;7030 Haus Tongern;18.49;200;59.88;20.880.000.000.000.000;39.0;7.211.099.999.999.990;57.307.211.404.665.500;11.307.211.404.665.500;46.0;850.54;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7030 Haus Tongern.xlsx
82908;7101 Wohnstift auf der Kronenburg;1.341.683.333;333;294.2;204.2;90.0;12.075.149.997;27.895.802.938.974.400;19.191.507.505.753.700;870.429.543.322.071;1.167.840.810.826.020;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7101 Wohnstift auf der Kronenburg.xlsx
82901;7102 Seniorenzentrum Am Volksgarten;29.71;400;30.3;17.3;13.0;386.23;26.815.447.093.497.900;12.815.447.093.497.900;14.0;415.94;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7102 Seniorenzentrum Am Volksgarten.xlsx
82935;7103 Pflegezentrum Am Westfalentor;122.46;50;60.0;29.0;31.0;37.962.599.999.999.900;5.487.838.628.712.890;2.687.838.628.712.890;28.0;34.288.799.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7103 Pflegezentrum Am Westfalentor.xlsx
82846;7104 Seniorenzentrum Im Kaiserviertel;122.46;100;59.3;34.3;25.0;3061.5;55.296.262.709.621.200;32.296.262.709.621.200;23.0;2816.58;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7104 Seniorenzentrum Im Kaiserviertel.xlsx
82868;7105 Seniorenresidenz Am Kurpark;145.24;137;34.96;22.96;12.0;1742.88;3.209.423.882.207.910;2.009.423.882.207.910;12.0;1742.88;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7105 Seniorenresidenz Am Kurpark.xlsx
83159;7106 Haus am Stadtpark;143.3;260;68.84;39.84;29.0;4.155.700.000.000.000;6.812.445.093.662.570;3.412.445.093.662.570;34.0;4.872.200.000.000.000;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7106 Haus am Stadtpark.xlsx
82866;7109 Residenz Osterfeld;51.99;150;51.92;25.92;26.0;1351.74;5.026.643.943.113.300;2.226.643.943.113.300;28.0;1455.72;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7109 Residenz Osterfeld.xlsx
82891;7110 Seniorenzentrum Beckinghausen;51.99;140;66.72;24.72;42.0;2183.58;6.304.619.206.405.100;2.104.619.206.405.100;42.0;2183.58;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7110 Seniorenzentrum Beckinghausen.xlsx
82802;7112 Seniorenresidenz Schanze;168.05;140;59.96;25.96;34.0;5.713.700.000.000.000;50.659.365.852.817.500;22.659.365.852.817.500;28.0;4.705.400.000.000.000;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7112 Seniorenresidenz Schanze.xlsx
83240;7113 Seniorenzentrum Kardinal-Galen-Ring;123.83;140;52.48;20.479.999.999.999.900;32.0;3962.56;4.399.588.402.456.260;1.799.588.402.456.260;26.0;3219.58;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7113 Seniorenzentrum Kardinal-Galen-Ring.xlsx
85450;"7114 Seniorenzentrum ""Am Theater"" ";0.0;130;58.1;32.1;26.0;0.0;5.503.328.976.266.000;2.803.328.976.266.000;27.0;0.0;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7114 Seniorenzentrum _Am Theater_ .xlsx
83406;7115 Residenz Aaseehof;158.76;142;23.312;6.312.000.000.000.000;17.0;2698.92;2.027.557.226.631.800;4.275.572.266.318.070;16.0;2540.16;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7115 Residenz Aaseehof.xlsx
83173;7117 Seniorenwohnen an der Emspromenade;138.25;160;48.8;21.799.999.999.999.900;27.0;3732.75;3.532.144.440.206.130;1.932.144.440.206.130;16.0;2212.0;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7117 Seniorenwohnen an der Emspromenade.xlsx
82882;7118 Haus Veybach;78.46;437;71.84;28.840.000.000.000.000;43.0;33.737.799.999.999.900;577.472.449.904.351;217.472.449.904.351;36.0;2824.56;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7118 Haus Veybach.xlsx
82813;"7120 Alloheim Senioren-Residenz ""Haus Dottendorf""";123.87;112;157.2;5.719.999.999.999.990;100.0;12387.0;14.899.193.689.231.600;4.899.193.689.231.670;100.0;12387.0;;;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7120 Alloheim Senioren-Residenz _Haus Dottendorf_.xlsx
82851;7237 Haus am Holunderbusch in Kiel;188.67;312;63.548;32.548;31.0;58.487.699.999.999.900;5.618.888.395.153.310;2.718.888.395.153.310;29.0;5.471.429.999.999.990;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7237 Haus am Holunderbusch in Kiel.xlsx
82838;7238 Seniorenzentrum Pries;188.67;210;48.252;25.252.000.000.000.000;23.0;4339.41;416.215.152.642.014;206.215.152.642.014;21.0;39.620.699.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7238 Seniorenzentrum Pries.xlsx
85562;"7240 Alloheim Senioren-Residenz ""Haus Leck""";45.71;100;78.86;41.86;37.0;1691.27;758.969.066.226.226;39.896.906.622.622.500;36.0;1645.56;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7240 Alloheim Senioren-Residenz _Haus Leck_.xlsx
83150;7241 Pflegeheim Niebüll-Gath;169.33;230;95.344;34.343.999.999.999.900;61.0;10.329.130.000.000.000;7.968.638.606.296.150;2.968.638.606.296.150;50.0;8466.5;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7241 Pflegeheim Niebüll-Gath.xlsx
82887;7245 Schwarzenbek Alte Oberförst.;65.07;337;54.52;19.520.000.000.000.000;35.0;2277.45;54.513.996.621.260.600;13.513.996.621.260.600;41.0;2667.87;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7245 Schwarzenbek Alte Oberförst..xlsx
83181;7247 Senioren-Residenz Waldersee;141.51;237;57.08;8.079.999.999.999.990;49.0;6933.99;3.542.994.107.098.390;5.429.941.070.983.950;30.0;4.245.299.999.999.990;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7247 Senioren-Residenz Waldersee.xlsx
83182;7248 Seniorenzentrum Travemünde;141.51;281;68.04;31.040.000.000.000.000;37.0;5235.87;6.582.059.045.170.300;2.582.059.045.170.300;40.0;5660.4;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7248 Seniorenzentrum Travemünde.xlsx
83180;7249 Senioren-Residenz Am See;141.51;212;50.34;16.340.000.000.000.000;34.0;4811.34;3.883.169.045.365.130;12.831.690.453.651.300;26.0;36.792.599.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7249 Senioren-Residenz Am See.xlsx
82818;7250 Senioren-Residenz Godenblick ;65.07;180;108.0;44.0;64.0;4164.48;9.655.688.073.781.340;3.655.688.073.781.340;60.0;3904.2;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7250 Senioren-Residenz Godenblick .xlsx
82881;7252 Senioren-Residenz Auetalblick;212.06;125;40.024;16.024;24.0;50.894.400.000.000.000;4.002.121.626.735.070;1.202.121.626.735.070;28.0;5937.68;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7252 Senioren-Residenz Auetalblick.xlsx
82862;7253 Seniorenstift Laboe;212.06;110;56.572;27.572.000.000.000.000;29.0;6149.74;54.069.060.660.261.100;25.069.060.660.261.100;29.0;6149.74;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7253 Seniorenstift Laboe.xlsx
82950;7402 CMS Pflegewohnstift Bremer Weg;22.07;237;86.4;303.552.631.578.945;5.604.473.684.210.550;12.369.073.421.052.600;7.295.019.837.236.560;1.795.019.837.236.560;55.0;1213.85;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7402 CMS Pflegewohnstift Bremer Weg.xlsx
82912;7403 CMS Pflegewohnstift Domhof;123.87;190;87.88;3.756.631.578.947.390;5.031.368.421.052.600;6.232.356.063.157.860;8.555.931.074.593.930;26.559.310.745.939.300;59.0;7308.33;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7403 CMS Pflegewohnstift Domhof.xlsx
82921;7404 CMS Pflegewohnstift Franz-Guizettipark;22.07;250;79.4;30.400.000.000.000.000;49.0;1081.43;6.923.840.504.027.280;2.423.840.504.027.280;45.0;993.15;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7404 CMS Pflegewohnstift Franz-Guizettipark.xlsx
83664;7407 CMS Pflegewohnstift Laurensberg ;22.15;190;98.22;41.22;57.0;1262.55;9.345.222.345.430.030;3.545.222.345.430.030;58.0;12.846.999.999.999.900;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;⚠️ Warnung: Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.;c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data\18859_7407 CMS Pflegewohnstift Laurensberg .xlsx
